"","date","NO2","SO2","Ozone","PM2.5","day"
"365",2019-01-16 05:00:00,61.15,3.6,121.28,63.75,2019-01-16
"366",2019-01-16 06:00:00,76.8,4.85,60.22,74,2019-01-16
"367",2019-01-16 07:00:00,98.28,6.55,30.08,82,2019-01-16
"368",2019-01-16 08:00:00,106.75,7.92,18.03,93.75,2019-01-16
"369",2019-01-16 09:00:00,94.47,9.82,71.3,104.5,2019-01-16
"370",2019-01-16 10:00:00,92.05,9.88,99.52,79.25,2019-01-16
"371",2019-01-16 11:00:00,86.88,8.25,122.5,65,2019-01-16
"372",2019-01-16 12:00:00,75.38,7.75,166.41,74.75,2019-01-16
"373",2019-01-16 13:00:00,77.83,4.85,179.34,69.5,2019-01-16
"374",2019-01-16 14:00:00,75.1,3.45,194.43,45.75,2019-01-16
"375",2019-01-16 15:00:00,77.32,4.28,186.99,41,2019-01-16
"376",2019-01-16 16:00:00,72.15,4.85,186.79,36.5,2019-01-16
"377",2019-01-16 17:00:00,73,5,161.31,33.25,2019-01-16
"378",2019-01-16 18:00:00,82.72,4.58,105.55,39.25,2019-01-16
"379",2019-01-16 19:00:00,107.83,7.83,21.71,50,2019-01-16
"380",2019-01-16 20:00:00,124.88,13.57,NA,67.75,2019-01-16
"381",2019-01-16 21:00:00,117.6,14.4,NA,84,2019-01-16
"382",2019-01-16 22:00:00,107,11.65,23.66,78.75,2019-01-16
"383",2019-01-16 23:00:00,NA,10.3,54.39,70.5,2019-01-16
"384",2019-01-17 00:00:00,NA,10.47,100.1,65.5,2019-01-17
"385",2019-01-17 01:00:00,NA,7.08,127.7,63.25,2019-01-17
"386",2019-01-17 02:00:00,NA,5.05,129.75,60.75,2019-01-17
"387",2019-01-17 03:00:00,NA,1.18,117.01,61.25,2019-01-17
"388",2019-01-17 04:00:00,NA,2.9,87.37,64.5,2019-01-17
"389",2019-01-17 05:00:00,NA,4.9,64.19,64.75,2019-01-17
"390",2019-01-17 06:00:00,NA,2.2,39.45,72.25,2019-01-17
"391",2019-01-17 07:00:00,NA,6.45,14.16,80.5,2019-01-17
"392",2019-01-17 08:00:00,NA,8.2,16.17,87,2019-01-17
"393",2019-01-17 09:00:00,NA,11.8,45.47,88.75,2019-01-17
"394",2019-01-17 10:00:00,NA,9.75,76.54,73.75,2019-01-17
"395",2019-01-17 11:00:00,NA,5.78,89.72,67.5,2019-01-17
"396",2019-01-17 12:00:00,NA,7.55,128.28,68.5,2019-01-17
"397",2019-01-17 13:00:00,NA,6.83,142.93,65.5,2019-01-17
"398",2019-01-17 14:00:00,NA,4.35,140.82,58.5,2019-01-17
"399",2019-01-17 15:00:00,NA,3.33,148.72,50,2019-01-17
"400",2019-01-17 16:00:00,NA,2.03,132.1,46.25,2019-01-17
"401",2019-01-17 17:00:00,NA,3.65,108.73,43,2019-01-17
"402",2019-01-17 18:00:00,NA,5.57,65.47,45.5,2019-01-17
"403",2019-01-17 19:00:00,NA,10.72,12.64,63.25,2019-01-17
"404",2019-01-17 20:00:00,NA,12.07,0.78,71.75,2019-01-17
"405",2019-01-17 21:00:00,NA,10.02,1.96,85.25,2019-01-17
"406",2019-01-17 22:00:00,NA,8.4,15.24,81.25,2019-01-17
"407",2019-01-17 23:00:00,NA,8.25,40.23,76.25,2019-01-17
"408",2019-01-18 00:00:00,NA,7.2,82.17,75.5,2019-01-18
"409",2019-01-18 01:00:00,NA,5.58,102.66,72.25,2019-01-18
"410",2019-01-18 02:00:00,NA,3.55,115.1,77,2019-01-18
"411",2019-01-18 03:00:00,NA,5.5,115.15,81.25,2019-01-18
"412",2019-01-18 04:00:00,NA,2.27,89.38,85,2019-01-18
"413",2019-01-18 05:00:00,NA,1.45,81.59,85.5,2019-01-18
"414",2019-01-18 06:00:00,NA,6.55,38.42,87.75,2019-01-18
"415",2019-01-18 07:00:00,NA,5.45,9.31,97.5,2019-01-18
"416",2019-01-18 08:00:00,NA,3.6,20.87,121.75,2019-01-18
"417",2019-01-18 09:00:00,NA,5.45,41.16,126,2019-01-18
"418",2019-01-18 10:00:00,NA,7.67,77.42,116,2019-01-18
"419",2019-01-18 11:00:00,NA,6.78,93.78,93.75,2019-01-18
"420",2019-01-18 12:00:00,NA,6.67,116.28,86.5,2019-01-18
"421",2019-01-18 13:00:00,NA,6.38,119.75,72,2019-01-18
"422",2019-01-18 14:00:00,NA,7.28,113.39,57.75,2019-01-18
"423",2019-01-18 15:00:00,NA,6.17,114.42,49,2019-01-18
"424",2019-01-18 16:00:00,NA,8.32,97.85,44.25,2019-01-18
"425",2019-01-18 17:00:00,NA,6.43,88.54,49,2019-01-18
"426",2019-01-18 18:00:00,NA,6.4,58.06,54,2019-01-18
"427",2019-01-18 19:00:00,NA,11.85,11.46,62,2019-01-18
"428",2019-01-18 20:00:00,NA,10.47,1.42,70.5,2019-01-18
"429",2019-01-18 21:00:00,NA,7.07,20.38,77.25,2019-01-18
"430",2019-01-18 22:00:00,NA,6.55,55.66,74,2019-01-18
"431",2019-01-18 23:00:00,NA,5.92,62.87,70.25,2019-01-18
"432",2019-01-19 00:00:00,NA,7.2,66,66.75,2019-01-19
"433",2019-01-19 01:00:00,NA,6.82,90.16,64,2019-01-19
"434",2019-01-19 02:00:00,NA,7.97,104.42,68.75,2019-01-19
"435",2019-01-19 03:00:00,NA,7.4,91.09,73.5,2019-01-19
"436",2019-01-19 04:00:00,NA,5.97,68.75,74,2019-01-19
"437",2019-01-19 05:00:00,NA,6.15,33.37,80.25,2019-01-19
"438",2019-01-19 06:00:00,NA,4.5,5.39,83.75,2019-01-19
"439",2019-01-19 07:00:00,NA,3.75,0.98,98.25,2019-01-19
"440",2019-01-19 08:00:00,NA,5.33,12.54,117.5,2019-01-19
"441",2019-01-19 09:00:00,NA,9.1,25.97,116.25,2019-01-19
"442",2019-01-19 10:00:00,NA,8.82,61.94,99,2019-01-19
"443",2019-01-19 11:00:00,NA,8.07,91.09,69,2019-01-19
"444",2019-01-19 12:00:00,NA,6.57,73.89,58.25,2019-01-19
"445",2019-01-19 13:00:00,NA,5.42,100.25,51,2019-01-19
"446",2019-01-19 14:00:00,NA,4.8,117.11,42.25,2019-01-19
"447",2019-01-19 15:00:00,NA,4.93,126.03,35.75,2019-01-19
"448",2019-01-19 16:00:00,NA,2.4,121.03,39.25,2019-01-19
"449",2019-01-19 17:00:00,NA,3.83,91.48,35.25,2019-01-19
"450",2019-01-19 18:00:00,NA,5.32,53.85,43.25,2019-01-19
"451",2019-01-19 19:00:00,NA,7.33,7.5,56.75,2019-01-19
"452",2019-01-19 20:00:00,NA,10.8,1.76,60,2019-01-19
"453",2019-01-19 21:00:00,NA,9.43,2.01,64,2019-01-19
"454",2019-01-19 22:00:00,NA,8.2,24.55,70.5,2019-01-19
"455",2019-01-19 23:00:00,NA,7.02,59.05,75.5,2019-01-19
"456",2019-01-20 00:00:00,NA,7.88,79.97,57.25,2019-01-20
"457",2019-01-20 01:00:00,NA,6.3,94.77,50.75,2019-01-20
"458",2019-01-20 02:00:00,NA,6.32,113.58,45.5,2019-01-20
"459",2019-01-20 03:00:00,NA,5.82,110.15,39.25,2019-01-20
"460",2019-01-20 04:00:00,NA,5.3,99.96,34.5,2019-01-20
"461",2019-01-20 05:00:00,NA,5.22,49.44,37.25,2019-01-20
"462",2019-01-20 06:00:00,NA,4.3,27.64,43.5,2019-01-20
"463",2019-01-20 07:00:00,NA,6.62,8.38,58,2019-01-20
"464",2019-01-20 08:00:00,NA,10.05,3.67,81,2019-01-20
"465",2019-01-20 09:00:00,NA,9.82,44.05,80.25,2019-01-20
"466",2019-01-20 10:00:00,NA,9.32,80.75,59.75,2019-01-20
"467",2019-01-20 11:00:00,NA,1,112.11,55.25,2019-01-20
"468",2019-01-20 12:00:00,NA,NA,121.42,43,2019-01-20
"469",2019-01-20 13:00:00,NA,NA,105.79,40.5,2019-01-20
"470",2019-01-20 14:00:00,NA,NA,92.12,42.5,2019-01-20
"471",2019-01-20 15:00:00,NA,NA,166.36,41.75,2019-01-20
"472",2019-01-20 16:00:00,NA,10.45,124.61,36.25,2019-01-20
"473",2019-01-20 17:00:00,NA,12.78,130.68,39.5,2019-01-20
"474",2019-01-20 18:00:00,NA,12.77,123.43,37.25,2019-01-20
"475",2019-01-20 19:00:00,NA,8.97,58.22,38.25,2019-01-20
"476",2019-01-20 20:00:00,NA,8.38,82.52,47.5,2019-01-20
"477",2019-01-20 21:00:00,NA,10.6,78.06,46,2019-01-20
"478",2019-01-20 22:00:00,NA,7.33,56.1,46.5,2019-01-20
"479",2019-01-20 23:00:00,NA,4.27,48.7,51.25,2019-01-20
"480",2019-01-21 00:00:00,NA,11.32,73.31,57.5,2019-01-21
"481",2019-01-21 01:00:00,NA,8.2,80.9,49.75,2019-01-21
"482",2019-01-21 02:00:00,NA,7.2,122.45,58.25,2019-01-21
"483",2019-01-21 03:00:00,NA,3,155.48,58.75,2019-01-21
"484",2019-01-21 04:00:00,NA,2.38,116.52,60.5,2019-01-21
"485",2019-01-21 05:00:00,NA,2,92.66,67.75,2019-01-21
"486",2019-01-21 06:00:00,NA,0.55,65.86,70.25,2019-01-21
"487",2019-01-21 07:00:00,NA,4.85,42.24,79,2019-01-21
"488",2019-01-21 08:00:00,NA,7.52,58.06,78.75,2019-01-21
"489",2019-01-21 09:00:00,NA,9.9,83.1,83.75,2019-01-21
"490",2019-01-21 10:00:00,NA,10.6,90.55,71.5,2019-01-21
"491",2019-01-21 11:00:00,NA,10.02,130.39,59.75,2019-01-21
"492",2019-01-21 12:00:00,NA,9.5,122.16,51.75,2019-01-21
"493",2019-01-21 13:00:00,NA,6.62,164.89,59.5,2019-01-21
"494",2019-01-21 14:00:00,NA,3.73,148.18,37.5,2019-01-21
"495",2019-01-21 15:00:00,NA,2.3,141.12,28.75,2019-01-21
"496",2019-01-21 16:00:00,NA,3.12,163.42,26,2019-01-21
"497",2019-01-21 17:00:00,NA,4.3,151.95,28,2019-01-21
"498",2019-01-21 18:00:00,NA,3.3,116.67,27.5,2019-01-21
"499",2019-01-21 19:00:00,NA,5,59.53,37.75,2019-01-21
"500",2019-01-21 20:00:00,NA,6.65,15.88,50.5,2019-01-21
"501",2019-01-21 21:00:00,NA,8.43,24.35,64.75,2019-01-21
"502",2019-01-21 22:00:00,NA,8.2,66.54,65.75,2019-01-21
"503",2019-01-21 23:00:00,NA,7.95,114.12,63,2019-01-21
"504",2019-01-22 00:00:00,NA,7.97,153.47,67,2019-01-22
"505",2019-01-22 01:00:00,NA,5.45,152.39,69.5,2019-01-22
"506",2019-01-22 02:00:00,NA,3.12,151.46,68.5,2019-01-22
"507",2019-01-22 03:00:00,NA,2.23,181.55,71.5,2019-01-22
"508",2019-01-22 04:00:00,NA,3,154.59,74,2019-01-22
"509",2019-01-22 05:00:00,NA,2.48,103.83,71.5,2019-01-22
"510",2019-01-22 06:00:00,NA,2.2,39.84,83.75,2019-01-22
"511",2019-01-22 07:00:00,NA,4.08,12.99,94.75,2019-01-22
"512",2019-01-22 08:00:00,NA,6.17,17.98,115,2019-01-22
"513",2019-01-22 09:00:00,NA,7.65,31.75,124.5,2019-01-22
"514",2019-01-22 10:00:00,NA,8.32,131.03,117.75,2019-01-22
"515",2019-01-22 11:00:00,NA,8.57,185.56,93,2019-01-22
"516",2019-01-22 12:00:00,NA,9.85,181.1,NA,2019-01-22
"517",2019-01-22 13:00:00,NA,11.25,NA,NA,2019-01-22
"518",2019-01-22 14:00:00,NA,10.2,NA,72.25,2019-01-22
"519",2019-01-22 15:00:00,NA,11.6,NA,67.5,2019-01-22
"520",2019-01-22 16:00:00,NA,4.22,NA,55,2019-01-22
"521",2019-01-22 17:00:00,NA,7.85,157.93,65,2019-01-22
"522",2019-01-22 18:00:00,NA,15.38,97.02,61.25,2019-01-22
"523",2019-01-22 19:00:00,NA,18.52,8.48,81.75,2019-01-22
"524",2019-01-22 20:00:00,NA,23.42,2.45,136.5,2019-01-22
"525",2019-01-22 21:00:00,NA,22.78,3.14,156.75,2019-01-22
"526",2019-01-22 22:00:00,NA,16.83,21.41,85.75,2019-01-22
"527",2019-01-22 23:00:00,NA,12.9,50.37,51.25,2019-01-22
"528",2019-01-23 00:00:00,77.78,13.3,21.17,42.5,2019-01-23
"529",2019-01-23 01:00:00,61.05,10.75,43.56,48,2019-01-23
"530",2019-01-23 02:00:00,61.2,9.95,43.91,44,2019-01-23
"531",2019-01-23 03:00:00,41.82,8.9,69.48,49,2019-01-23
"532",2019-01-23 04:00:00,34.27,9.43,69.28,51.25,2019-01-23
"533",2019-01-23 05:00:00,40.98,7.72,58.36,67,2019-01-23
"534",2019-01-23 06:00:00,37.88,6.95,69.24,67.5,2019-01-23
"535",2019-01-23 07:00:00,47.15,9.07,42.92,71,2019-01-23
"536",2019-01-23 08:00:00,54.8,9.62,42.19,74.75,2019-01-23
"537",2019-01-23 09:00:00,53.9,14.08,74.72,65.25,2019-01-23
"538",2019-01-23 10:00:00,50,18.53,130.34,60,2019-01-23
"539",2019-01-23 11:00:00,39.25,17,169.74,65.5,2019-01-23
"540",2019-01-23 12:00:00,38.95,13.82,187.38,55.75,2019-01-23
"541",2019-01-23 13:00:00,56.97,9.7,181.69,59.5,2019-01-23
"542",2019-01-23 14:00:00,64.65,7.27,NA,62.25,2019-01-23
"543",2019-01-23 15:00:00,66.88,8.7,NA,56.25,2019-01-23
"544",2019-01-23 16:00:00,69.97,10.1,NA,55.25,2019-01-23
"545",2019-01-23 17:00:00,75.3,8.25,NA,59.5,2019-01-23
"546",2019-01-23 18:00:00,95.47,6.3,NA,61.25,2019-01-23
"547",2019-01-23 19:00:00,144.48,11.45,NA,68.75,2019-01-23
"548",2019-01-23 20:00:00,NA,17.88,1.08,102,2019-01-23
"549",2019-01-23 21:00:00,130.2,16.45,48.8,NA,2019-01-23
"550",2019-01-23 22:00:00,65.32,13.55,29.2,76.25,2019-01-23
"551",2019-01-23 23:00:00,50.55,9.5,33.27,61,2019-01-23
"552",2019-01-24 00:00:00,39.6,4.12,63.84,45.5,2019-01-24
"553",2019-01-24 01:00:00,35.98,8.2,86.83,35.25,2019-01-24
"554",2019-01-24 02:00:00,40.05,10.48,69.48,37.75,2019-01-24
"555",2019-01-24 03:00:00,33.22,10.27,89.23,42.25,2019-01-24
"556",2019-01-24 04:00:00,36.73,13.45,59.54,44.5,2019-01-24
"557",2019-01-24 05:00:00,42.85,11.73,51.01,55.75,2019-01-24
"558",2019-01-24 06:00:00,46.48,7.45,40.62,53,2019-01-24
"559",2019-01-24 07:00:00,56.05,8.15,12.54,72.25,2019-01-24
"560",2019-01-24 08:00:00,67.28,6.88,11.27,90.75,2019-01-24
"561",2019-01-24 09:00:00,63.22,6.42,41.21,80,2019-01-24
"562",2019-01-24 10:00:00,63.9,7.6,98.44,75.5,2019-01-24
"563",2019-01-24 11:00:00,66.1,9.38,159.44,68.5,2019-01-24
"564",2019-01-24 12:00:00,54.85,11.32,168.22,57.75,2019-01-24
"565",2019-01-24 13:00:00,48.6,8.45,191.64,47.75,2019-01-24
"566",2019-01-24 14:00:00,53.98,7.77,NA,47,2019-01-24
"567",2019-01-24 15:00:00,53.12,7.75,NA,37,2019-01-24
"568",2019-01-24 16:00:00,52.28,3.92,NA,36.5,2019-01-24
"569",2019-01-24 17:00:00,71.38,4.72,156.7,38.75,2019-01-24
"570",2019-01-24 18:00:00,79.42,6.9,107.26,49,2019-01-24
"571",2019-01-24 19:00:00,90.97,9.57,63.26,47.25,2019-01-24
"572",2019-01-24 20:00:00,106.62,12.45,10.93,52.75,2019-01-24
"573",2019-01-24 21:00:00,98.83,12.32,19.45,58.25,2019-01-24
"574",2019-01-24 22:00:00,77.1,5.12,50.57,53.5,2019-01-24
"575",2019-01-24 23:00:00,51.22,5.92,75.75,36.75,2019-01-24
"576",2019-01-25 00:00:00,39.85,4.65,86.88,33,2019-01-25
"577",2019-01-25 01:00:00,33.4,6.55,92.22,26,2019-01-25
"578",2019-01-25 02:00:00,28.2,6.92,103.2,30.75,2019-01-25
"579",2019-01-25 03:00:00,30.05,7.27,87.03,24.75,2019-01-25
"580",2019-01-25 04:00:00,28.6,5.77,82.42,18.25,2019-01-25
"581",2019-01-25 05:00:00,33.1,7,65.22,20,2019-01-25
"582",2019-01-25 06:00:00,36.47,4.85,57.43,23,2019-01-25
"583",2019-01-25 07:00:00,51.3,6.22,34.3,23.25,2019-01-25
"584",2019-01-25 08:00:00,53.85,7.22,20.24,27.5,2019-01-25
"585",2019-01-25 09:00:00,55.05,8.97,46.55,38.5,2019-01-25
"586",2019-01-25 10:00:00,53.83,10.88,94.38,40.75,2019-01-25
"587",2019-01-25 11:00:00,52.38,13.8,127.89,42.75,2019-01-25
"588",2019-01-25 12:00:00,50.15,14.28,155.62,43,2019-01-25
"589",2019-01-25 13:00:00,52.58,11.15,146.36,46.25,2019-01-25
"590",2019-01-25 14:00:00,44.42,11.07,166.36,47.25,2019-01-25
"591",2019-01-25 15:00:00,53.03,11.45,143.18,48,2019-01-25
"592",2019-01-25 16:00:00,54.95,11.62,145.48,46.25,2019-01-25
"593",2019-01-25 17:00:00,52.1,13.5,149.4,40,2019-01-25
"594",2019-01-25 18:00:00,62.48,13.55,119.07,38.25,2019-01-25
"595",2019-01-25 19:00:00,69.8,14.2,58.06,42.75,2019-01-25
"596",2019-01-25 20:00:00,84.65,13.55,16.51,47.75,2019-01-25
"597",2019-01-25 21:00:00,92.6,13.82,10.44,57.5,2019-01-25
"598",2019-01-25 22:00:00,70.38,12.32,39.84,59.5,2019-01-25
"599",2019-01-25 23:00:00,63.55,11.88,41.94,52,2019-01-25
"600",2019-01-26 00:00:00,51.33,13.47,81.49,51.75,2019-01-26
"601",2019-01-26 01:00:00,42.72,13.38,91.58,50.75,2019-01-26
"602",2019-01-26 02:00:00,35.58,11.53,101.53,50.25,2019-01-26
"603",2019-01-26 03:00:00,34.9,10.88,90.01,51,2019-01-26
"604",2019-01-26 04:00:00,34.52,11.07,67.42,50.75,2019-01-26
"605",2019-01-26 05:00:00,43.48,12.43,38.66,53.5,2019-01-26
"606",2019-01-26 06:00:00,51.3,12.05,11.07,63.75,2019-01-26
"607",2019-01-26 07:00:00,44.55,10.7,14.11,65,2019-01-26
"608",2019-01-26 08:00:00,48.92,9.77,15.29,69.25,2019-01-26
"609",2019-01-26 09:00:00,45.23,12.93,42.73,62.25,2019-01-26
"610",2019-01-26 10:00:00,40,16.95,78.84,55.5,2019-01-26
"611",2019-01-26 11:00:00,43.2,15.97,105.06,50.25,2019-01-26
"612",2019-01-26 12:00:00,45.25,12.53,121.52,46.25,2019-01-26
"613",2019-01-26 13:00:00,46.15,9.2,140.39,40.5,2019-01-26
"614",2019-01-26 14:00:00,47.5,5.95,148.66,38.75,2019-01-26
"615",2019-01-26 15:00:00,64.45,7.52,112.6,40.25,2019-01-26
"616",2019-01-26 16:00:00,63.15,5.97,147.34,45.25,2019-01-26
"617",2019-01-26 17:00:00,59.3,7.92,146.46,40.5,2019-01-26
"618",2019-01-26 18:00:00,53.52,10.1,123.97,40.75,2019-01-26
"619",2019-01-26 19:00:00,61.2,10.3,71.25,39.5,2019-01-26
"620",2019-01-26 20:00:00,80.88,10.82,13.77,52.75,2019-01-26
"621",2019-01-26 21:00:00,82.5,9.8,3.87,67.75,2019-01-26
"622",2019-01-26 22:00:00,72.78,9.95,33.03,59.25,2019-01-26
"623",2019-01-26 23:00:00,55.45,9.88,66.44,53.75,2019-01-26
"624",2019-01-27 00:00:00,47.92,8.1,71.3,50.75,2019-01-27
"625",2019-01-27 01:00:00,37.5,7.6,71.83,41.5,2019-01-27
"626",2019-01-27 02:00:00,31.3,9.7,83.3,33.25,2019-01-27
"627",2019-01-27 03:00:00,27.93,9.38,81.59,29.5,2019-01-27
"628",2019-01-27 04:00:00,28.25,10.2,82.76,25,2019-01-27
"629",2019-01-27 05:00:00,30.85,11.7,63.75,26.25,2019-01-27
"630",2019-01-27 06:00:00,31.12,10.9,48.02,31.25,2019-01-27
"631",2019-01-27 07:00:00,38.52,14.82,27,36.75,2019-01-27
"632",2019-01-27 08:00:00,41.45,17.55,24.55,42.75,2019-01-27
"633",2019-01-27 09:00:00,40.85,18.03,34.94,45.5,2019-01-27
"634",2019-01-27 10:00:00,40.15,20.6,66.25,46,2019-01-27
"635",2019-01-27 11:00:00,42.15,20.75,85.16,43.5,2019-01-27
"636",2019-01-27 12:00:00,47.88,19.25,98.3,44.75,2019-01-27
"637",2019-01-27 13:00:00,48.45,15.05,116.72,43.25,2019-01-27
"638",2019-01-27 14:00:00,47.1,12.45,136.56,41.25,2019-01-27
"639",2019-01-27 15:00:00,44.92,13.35,163.07,41.5,2019-01-27
"640",2019-01-27 16:00:00,42.55,12.65,167.48,37.75,2019-01-27
"641",2019-01-27 17:00:00,41.02,14.23,159,33.25,2019-01-27
"642",2019-01-27 18:00:00,57.55,15.15,91.78,43,2019-01-27
"643",2019-01-27 19:00:00,57.45,13.22,76.93,50.5,2019-01-27
"644",2019-01-27 20:00:00,69.25,9.62,28.62,49.5,2019-01-27
"645",2019-01-27 21:00:00,65.9,8.38,43.75,60.25,2019-01-27
"646",2019-01-27 22:00:00,61.3,7.4,54.09,60.5,2019-01-27
"647",2019-01-27 23:00:00,50.42,7.85,60.47,53.25,2019-01-27
"648",2019-01-28 00:00:00,42.55,7.22,71,35,2019-01-28
"649",2019-01-28 01:00:00,34.47,7.67,75.85,30.25,2019-01-28
"650",2019-01-28 02:00:00,32.95,9.18,71.93,25,2019-01-28
"651",2019-01-28 03:00:00,31.55,8.85,59.24,24.25,2019-01-28
"652",2019-01-28 04:00:00,31.1,7.88,61.59,23.5,2019-01-28
"653",2019-01-28 05:00:00,30.75,7.58,59.29,30.75,2019-01-28
"654",2019-01-28 06:00:00,32.1,4.1,43.76,37.25,2019-01-28
"655",2019-01-28 07:00:00,35.5,6.05,35.97,34.25,2019-01-28
"656",2019-01-28 08:00:00,39.33,6.75,28.18,40.75,2019-01-28
"657",2019-01-28 09:00:00,38.62,8.77,45.03,39.25,2019-01-28
"658",2019-01-28 10:00:00,41.4,9.55,77.08,37.75,2019-01-28
"659",2019-01-28 11:00:00,48.55,10.47,117.41,42.5,2019-01-28
"660",2019-01-28 12:00:00,48.35,9.35,135.97,49.25,2019-01-28
"661",2019-01-28 13:00:00,48.6,8.4,161.85,46.5,2019-01-28
"662",2019-01-28 14:00:00,52.2,6.15,181.06,46,2019-01-28
"663",2019-01-28 15:00:00,61.38,5.82,130.78,48.25,2019-01-28
"664",2019-01-28 16:00:00,72.1,7.3,119.95,48.5,2019-01-28
"665",2019-01-28 17:00:00,66.67,8.65,145.04,50.25,2019-01-28
"666",2019-01-28 18:00:00,67.95,9.25,86.59,36,2019-01-28
"667",2019-01-28 19:00:00,69.57,9.8,50.77,44.75,2019-01-28
"668",2019-01-28 20:00:00,60.32,9.92,46.55,42.5,2019-01-28
"669",2019-01-28 21:00:00,51.65,10.12,41.5,39.5,2019-01-28
"670",2019-01-28 22:00:00,42.42,9.3,48.71,42,2019-01-28
"671",2019-01-28 23:00:00,37.22,8.25,60.47,36.75,2019-01-28
"672",2019-01-29 00:00:00,29.35,8.4,73.94,35.25,2019-01-29
"673",2019-01-29 01:00:00,21.93,8.68,84.33,25.75,2019-01-29
"674",2019-01-29 02:00:00,23.75,10.6,77.66,30.75,2019-01-29
"675",2019-01-29 03:00:00,19.05,9.47,84.67,27.25,2019-01-29
"676",2019-01-29 04:00:00,22.9,9.35,69.53,20.5,2019-01-29
"677",2019-01-29 05:00:00,27.98,10.3,64.53,25.5,2019-01-29
"678",2019-01-29 06:00:00,34.95,7.95,40.42,29,2019-01-29
"679",2019-01-29 07:00:00,45.3,8.3,23.52,36,2019-01-29
"680",2019-01-29 08:00:00,48.27,7.65,17.84,38.75,2019-01-29
"681",2019-01-29 09:00:00,47.55,8.5,33.81,39.75,2019-01-29
"682",2019-01-29 10:00:00,45.8,9.3,76.05,42.75,2019-01-29
"683",2019-01-29 11:00:00,56.9,10.68,71.89,37.5,2019-01-29
"684",2019-01-29 12:00:00,59.52,11.2,79.38,44.75,2019-01-29
"685",2019-01-29 13:00:00,58.45,9.25,96.19,53.75,2019-01-29
"686",2019-01-29 14:00:00,55.53,10.82,131.13,52.5,2019-01-29
"687",2019-01-29 15:00:00,57.38,10.47,140.68,43.75,2019-01-29
"688",2019-01-29 16:00:00,62.03,11,146.51,46.75,2019-01-29
"689",2019-01-29 17:00:00,70.92,12.3,121.32,39.75,2019-01-29
"690",2019-01-29 18:00:00,80.6,15.58,69.83,41.25,2019-01-29
"691",2019-01-29 19:00:00,82.72,14.18,23.18,49.25,2019-01-29
"692",2019-01-29 20:00:00,80.8,13.1,18.77,54.75,2019-01-29
"693",2019-01-29 21:00:00,70.12,10.02,26.31,60.75,2019-01-29
"694",2019-01-29 22:00:00,59.88,10.07,38.61,62,2019-01-29
"695",2019-01-29 23:00:00,46.03,9.7,47.97,59.25,2019-01-29
"696",2019-01-30 00:00:00,41.77,8.4,65.22,58.5,2019-01-30
"697",2019-01-30 01:00:00,33.68,7.3,74.48,53.25,2019-01-30
"698",2019-01-30 02:00:00,29.62,7.2,83.84,52,2019-01-30
"699",2019-01-30 03:00:00,29.23,5.7,115.15,54.75,2019-01-30
"700",2019-01-30 04:00:00,28.12,6.22,117.65,52.5,2019-01-30
"701",2019-01-30 05:00:00,36.33,5.47,98.2,52.25,2019-01-30
"702",2019-01-30 06:00:00,49.5,4.6,59.24,64.75,2019-01-30
"703",2019-01-30 07:00:00,54.05,7,29.84,69,2019-01-30
"704",2019-01-30 08:00:00,62.15,9.43,29.4,85.5,2019-01-30
"705",2019-01-30 09:00:00,59.23,10.4,51.4,84.75,2019-01-30
"706",2019-01-30 10:00:00,63.33,12.05,62.03,69,2019-01-30
"707",2019-01-30 11:00:00,55.3,13.05,92.46,53,2019-01-30
"708",2019-01-30 12:00:00,51.58,13.38,135.49,NA,2019-01-30
"709",2019-01-30 13:00:00,59.35,11.6,130.54,53.5,2019-01-30
"710",2019-01-30 14:00:00,60.1,7.85,149.84,52.25,2019-01-30
"711",2019-01-30 15:00:00,65.9,8.12,174.25,43.25,2019-01-30
"712",2019-01-30 16:00:00,73.6,9.57,176.79,42.75,2019-01-30
"713",2019-01-30 17:00:00,71,6.62,196.39,42.25,2019-01-30
"714",2019-01-30 18:00:00,56.27,7.45,166.41,26.75,2019-01-30
"715",2019-01-30 19:00:00,95.07,9.95,66.59,37.25,2019-01-30
"716",2019-01-30 20:00:00,124.67,11.72,3.09,55.5,2019-01-30
"717",2019-01-30 21:00:00,121.97,13.58,2.84,71,2019-01-30
"718",2019-01-30 22:00:00,79.85,10.72,53.41,85.5,2019-01-30
"719",2019-01-30 23:00:00,79.95,10.03,45.72,58,2019-01-30
"720",2019-01-31 00:00:00,67.3,9.95,75.07,62,2019-01-31
"721",2019-01-31 01:00:00,53.43,9.77,110.05,58.5,2019-01-31
"722",2019-01-31 02:00:00,47.27,8.57,118.88,43,2019-01-31
"723",2019-01-31 03:00:00,42.83,8.12,121.38,55,2019-01-31
"724",2019-01-31 04:00:00,41,7.6,124.16,49,2019-01-31
"725",2019-01-31 05:00:00,45.5,6.97,117.94,49.75,2019-01-31
"726",2019-01-31 06:00:00,55.47,8.35,103,52.25,2019-01-31
"727",2019-01-31 07:00:00,66.67,10.48,50.77,57.75,2019-01-31
"728",2019-01-31 08:00:00,67.8,10.02,45.86,72.75,2019-01-31
"729",2019-01-31 09:00:00,59.12,15.4,71.49,72.25,2019-01-31
"730",2019-01-31 10:00:00,68.6,15.53,82.76,62,2019-01-31
"731",2019-01-31 11:00:00,73.9,18,92.81,59,2019-01-31
"732",2019-01-31 12:00:00,84,20.15,118.63,64.5,2019-01-31
