"","date","NO2","SO2","Ozone","PM2.5","day","ratio"
"5138",2019-08-03 02:00:00,13.88,NA,13.68,16.75,2019-08-03,NA
"5139",2019-08-03 03:00:00,11.75,NA,14.18,19,2019-08-03,NA
"5140",2019-08-03 04:00:00,11.53,NA,12.26,11.75,2019-08-03,NA
"5141",2019-08-03 05:00:00,9.72,NA,14.53,17,2019-08-03,NA
"5142",2019-08-03 06:00:00,11.02,NA,10.73,NA,2019-08-03,NA
"5143",2019-08-03 07:00:00,18.85,NA,5.46,17.75,2019-08-03,NA
"5144",2019-08-03 08:00:00,17.48,NA,4.82,21,2019-08-03,NA
"5145",2019-08-03 09:00:00,17.6,NA,11.61,22.75,2019-08-03,NA
"5146",2019-08-03 10:00:00,18.25,NA,18.25,21,2019-08-03,NA
"5147",2019-08-03 11:00:00,19.82,NA,19.72,27,2019-08-03,NA
"5148",2019-08-03 12:00:00,18.98,NA,20.57,26,2019-08-03,NA
"5149",2019-08-03 13:00:00,19.7,NA,22.58,23.5,2019-08-03,NA
"5150",2019-08-03 14:00:00,20.9,NA,25.44,NA,2019-08-03,NA
"5151",2019-08-03 15:00:00,21.5,NA,26.51,19.75,2019-08-03,NA
"5152",2019-08-03 16:00:00,20.5,NA,24.84,21.5,2019-08-03,NA
"5153",2019-08-03 17:00:00,20.57,NA,25.09,20.5,2019-08-03,NA
"5154",2019-08-03 18:00:00,21.98,NA,24.59,22.25,2019-08-03,NA
"5155",2019-08-03 19:00:00,28.3,NA,15.01,23.75,2019-08-03,NA
"5156",2019-08-03 20:00:00,24.3,NA,14.23,26.25,2019-08-03,NA
"5157",2019-08-03 21:00:00,21.73,NA,15.01,25.5,2019-08-03,NA
"5158",2019-08-03 22:00:00,19.48,NA,10.95,20.75,2019-08-03,NA
"5159",2019-08-03 23:00:00,18.65,NA,12.23,20.25,2019-08-03,NA
"5160",2019-08-04 00:00:00,17.22,NA,14.36,20,2019-08-04,NA
"5161",2019-08-04 01:00:00,15.4,NA,14.5,19.5,2019-08-04,NA
"5162",2019-08-04 02:00:00,12.3,NA,14.97,31,2019-08-04,NA
"5163",2019-08-04 03:00:00,11.65,NA,14.2,42,2019-08-04,NA
"5164",2019-08-04 04:00:00,11.77,NA,9.95,37.5,2019-08-04,NA
"5165",2019-08-04 05:00:00,11.2,NA,13.14,32.5,2019-08-04,NA
"5166",2019-08-04 06:00:00,10.52,NA,12.56,28.75,2019-08-04,NA
"5167",2019-08-04 07:00:00,12.15,NA,9.69,22.25,2019-08-04,NA
"5168",2019-08-04 08:00:00,12.48,NA,10.85,23.25,2019-08-04,NA
"5169",2019-08-04 09:00:00,11.55,NA,15.02,22.5,2019-08-04,NA
"5170",2019-08-04 10:00:00,11.75,NA,18.42,18.75,2019-08-04,NA
"5171",2019-08-04 11:00:00,12.4,NA,21.3,22,2019-08-04,NA
"5172",2019-08-04 12:00:00,12.35,NA,23.05,24,2019-08-04,NA
"5173",2019-08-04 13:00:00,14.12,NA,22.57,21,2019-08-04,NA
"5174",2019-08-04 14:00:00,13.85,NA,21.68,20.75,2019-08-04,NA
"5175",2019-08-04 15:00:00,13.88,NA,23.39,20.25,2019-08-04,NA
"5176",2019-08-04 16:00:00,15.85,NA,20.21,NA,2019-08-04,NA
"5177",2019-08-04 17:00:00,14.88,NA,22.92,18.25,2019-08-04,NA
"5178",2019-08-04 18:00:00,15.3,NA,21.7,19.75,2019-08-04,NA
"5179",2019-08-04 19:00:00,21.35,NA,14.14,22.75,2019-08-04,NA
"5180",2019-08-04 20:00:00,19.8,NA,10.38,NA,2019-08-04,NA
"5181",2019-08-04 21:00:00,17.5,NA,10.35,18.5,2019-08-04,NA
"5182",2019-08-04 22:00:00,15.45,NA,9.89,24.25,2019-08-04,NA
"5183",2019-08-04 23:00:00,14.07,NA,10.17,18.5,2019-08-04,NA
"5184",2019-08-05 00:00:00,13.15,NA,8.56,16.5,2019-08-05,NA
"5185",2019-08-05 01:00:00,10.7,NA,9.69,15,2019-08-05,NA
"5186",2019-08-05 02:00:00,10.43,NA,8.5,NA,2019-08-05,NA
"5187",2019-08-05 03:00:00,11.47,NA,8.15,NA,2019-08-05,NA
"5188",2019-08-05 04:00:00,10.73,NA,7.52,NA,2019-08-05,NA
"5189",2019-08-05 05:00:00,10.25,NA,6.81,11.5,2019-08-05,NA
"5190",2019-08-05 06:00:00,12.07,NA,4.06,13,2019-08-05,NA
"5191",2019-08-05 07:00:00,18.6,NA,2.59,20,2019-08-05,NA
"5192",2019-08-05 08:00:00,17.65,NA,0.99,22,2019-08-05,NA
"5193",2019-08-05 09:00:00,17.12,NA,6.74,26.5,2019-08-05,NA
"5194",2019-08-05 10:00:00,18.95,NA,11.14,20.75,2019-08-05,NA
"5195",2019-08-05 11:00:00,20.6,NA,12.91,17.75,2019-08-05,NA
"5196",2019-08-05 12:00:00,18.45,NA,16.02,19.25,2019-08-05,NA
"5197",2019-08-05 13:00:00,17.1,NA,18.67,17.25,2019-08-05,NA
"5198",2019-08-05 14:00:00,18.9,NA,16.51,17.75,2019-08-05,NA
"5199",2019-08-05 15:00:00,20.4,NA,12.53,18.25,2019-08-05,NA
"5200",2019-08-05 16:00:00,15.5,NA,10.41,20.25,2019-08-05,NA
"5201",2019-08-05 17:00:00,18.27,NA,6.78,16.5,2019-08-05,NA
"5202",2019-08-05 18:00:00,15.18,NA,8.54,20.25,2019-08-05,NA
"5203",2019-08-05 19:00:00,17.12,NA,5.89,18,2019-08-05,NA
"5204",2019-08-05 20:00:00,15.28,NA,5.78,22.25,2019-08-05,NA
"5205",2019-08-05 21:00:00,16.43,NA,6.54,33.25,2019-08-05,NA
"5206",2019-08-05 22:00:00,16.12,NA,7.03,27.25,2019-08-05,NA
"5207",2019-08-05 23:00:00,14.85,NA,8.98,23.25,2019-08-05,NA
"5208",2019-08-06 00:00:00,17.73,NA,9.5,18,2019-08-06,NA
"5209",2019-08-06 01:00:00,14.07,NA,9.9,10,2019-08-06,NA
"5210",2019-08-06 02:00:00,10.73,NA,11.34,NA,2019-08-06,NA
"5211",2019-08-06 03:00:00,8.72,NA,13.42,8,2019-08-06,NA
"5212",2019-08-06 04:00:00,7.07,NA,19.63,NA,2019-08-06,NA
"5213",2019-08-06 05:00:00,7.8,NA,18.1,NA,2019-08-06,NA
"5214",2019-08-06 06:00:00,11.65,NA,12.21,NA,2019-08-06,NA
"5215",2019-08-06 07:00:00,21.15,NA,4.42,12.5,2019-08-06,NA
"5216",2019-08-06 08:00:00,23.2,NA,0.98,21,2019-08-06,NA
"5217",2019-08-06 09:00:00,24.15,NA,3.59,24,2019-08-06,NA
"5218",2019-08-06 10:00:00,22.93,NA,2.79,23.75,2019-08-06,NA
"5219",2019-08-06 11:00:00,22.32,NA,3.9,21.5,2019-08-06,NA
"5220",2019-08-06 12:00:00,18.75,NA,8.41,17.5,2019-08-06,NA
"5221",2019-08-06 13:00:00,16.55,NA,10.94,18,2019-08-06,NA
"5222",2019-08-06 14:00:00,18.05,NA,13.37,15.5,2019-08-06,NA
"5223",2019-08-06 15:00:00,19.75,NA,17.08,22.25,2019-08-06,NA
"5224",2019-08-06 16:00:00,19.23,NA,16.55,38.25,2019-08-06,NA
"5225",2019-08-06 17:00:00,19.57,NA,20,34.25,2019-08-06,NA
"5226",2019-08-06 18:00:00,20.42,NA,19.08,21,2019-08-06,NA
"5227",2019-08-06 19:00:00,23.57,NA,13.23,22.5,2019-08-06,NA
"5228",2019-08-06 20:00:00,25.7,NA,6.2,18.25,2019-08-06,NA
"5229",2019-08-06 21:00:00,22.5,NA,6,19.25,2019-08-06,NA
"5230",2019-08-06 22:00:00,18.68,NA,6.65,20,2019-08-06,NA
"5231",2019-08-06 23:00:00,19.2,NA,3.59,NA,2019-08-06,NA
"5232",2019-08-07 00:00:00,19.62,3.1,5.56,NA,2019-08-07,NA
"5233",2019-08-07 01:00:00,18.7,NA,6.04,NA,2019-08-07,NA
"5234",2019-08-07 02:00:00,13.45,3.18,10.81,NA,2019-08-07,NA
"5235",2019-08-07 03:00:00,9.03,3.2,13.09,NA,2019-08-07,NA
"5236",2019-08-07 04:00:00,8.77,3.12,12.71,NA,2019-08-07,NA
"5237",2019-08-07 05:00:00,11.35,3.25,6.88,NA,2019-08-07,NA
"5238",2019-08-07 06:00:00,12.78,3.3,3.27,NA,2019-08-07,NA
"5239",2019-08-07 07:00:00,14.15,3.25,1.22,NA,2019-08-07,NA
"5240",2019-08-07 08:00:00,15.85,3.23,0.77,NA,2019-08-07,NA
"5241",2019-08-07 09:00:00,16.35,3.25,1.16,NA,2019-08-07,NA
"5242",2019-08-07 10:00:00,16.67,3.23,3.61,NA,2019-08-07,NA
"5243",2019-08-07 11:00:00,18.2,3.2,5.51,NA,2019-08-07,NA
"5244",2019-08-07 12:00:00,15.62,3.18,6.3,NA,2019-08-07,NA
"5245",2019-08-07 13:00:00,14.72,NA,9.61,NA,2019-08-07,NA
"5246",2019-08-07 14:00:00,17.4,3.15,9.56,NA,2019-08-07,NA
"5247",2019-08-07 15:00:00,15.53,3.2,9.8,NA,2019-08-07,NA
"5248",2019-08-07 16:00:00,14.8,3.12,9.84,NA,2019-08-07,NA
"5249",2019-08-07 17:00:00,16.5,3.2,8.74,NA,2019-08-07,NA
"5250",2019-08-07 18:00:00,16.73,3.23,6.79,NA,2019-08-07,NA
"5251",2019-08-07 19:00:00,18.03,3.3,6.67,NA,2019-08-07,NA
"5252",2019-08-07 20:00:00,19.85,3.35,6.85,NA,2019-08-07,NA
"5253",2019-08-07 21:00:00,16.4,3.27,5.95,NA,2019-08-07,NA
"5254",2019-08-07 22:00:00,15.43,3.23,5.13,NA,2019-08-07,NA
"5255",2019-08-07 23:00:00,14.15,NA,7.4,NA,2019-08-07,NA
"5256",2019-08-08 00:00:00,17.75,NA,6.08,NA,2019-08-08,NA
"5257",2019-08-08 01:00:00,16.68,NA,5.08,16,2019-08-08,NA
"5258",2019-08-08 02:00:00,14.1,NA,2.89,16.25,2019-08-08,NA
"5259",2019-08-08 03:00:00,9.85,NA,7.62,17,2019-08-08,NA
"5260",2019-08-08 04:00:00,7.62,NA,9.75,NA,2019-08-08,NA
"5261",2019-08-08 05:00:00,7.4,NA,11.93,NA,2019-08-08,NA
"5262",2019-08-08 06:00:00,9.48,NA,9.9,NA,2019-08-08,NA
"5263",2019-08-08 07:00:00,19.9,NA,4.46,17,2019-08-08,NA
"5264",2019-08-08 08:00:00,18.43,NA,0.46,26,2019-08-08,NA
"5265",2019-08-08 09:00:00,15.93,NA,4.6,21,2019-08-08,NA
"5266",2019-08-08 10:00:00,15.83,NA,7.81,19.25,2019-08-08,NA
"5267",2019-08-08 11:00:00,14.28,NA,15.55,14,2019-08-08,NA
"5268",2019-08-08 12:00:00,14.12,NA,9.5,17,2019-08-08,NA
"5269",2019-08-08 13:00:00,15.57,NA,12.49,18.25,2019-08-08,NA
"5270",2019-08-08 14:00:00,16.82,NA,16.55,21,2019-08-08,NA
"5271",2019-08-08 15:00:00,16.33,NA,14.82,20.25,2019-08-08,NA
"5272",2019-08-08 16:00:00,18.33,NA,13.1,25.25,2019-08-08,NA
"5273",2019-08-08 17:00:00,21.6,NA,7.31,21.25,2019-08-08,NA
"5274",2019-08-08 18:00:00,27.28,NA,5.11,26,2019-08-08,NA
"5275",2019-08-08 19:00:00,23.82,NA,2.39,27,2019-08-08,NA
"5276",2019-08-08 20:00:00,23,NA,2.49,21.5,2019-08-08,NA
"5277",2019-08-08 21:00:00,21.28,NA,1.33,23.5,2019-08-08,NA
"5278",2019-08-08 22:00:00,20.07,NA,1.01,25.25,2019-08-08,NA
"5279",2019-08-08 23:00:00,18.57,NA,3.51,24.25,2019-08-08,NA
"5280",2019-08-09 00:00:00,18.83,3.08,3.08,19.75,2019-08-09,NA
"5281",2019-08-09 01:00:00,15.1,2.98,4.58,22,2019-08-09,NA
"5282",2019-08-09 02:00:00,15.68,3.12,4.88,15,2019-08-09,NA
"5283",2019-08-09 03:00:00,11.9,3.17,9.53,NA,2019-08-09,NA
"5284",2019-08-09 04:00:00,9.55,3.2,12.52,NA,2019-08-09,NA
"5285",2019-08-09 05:00:00,10.92,3.25,11.44,NA,2019-08-09,NA
"5286",2019-08-09 06:00:00,12.7,3,9.11,13.5,2019-08-09,NA
"5287",2019-08-09 07:00:00,19.2,3.18,3.76,20.75,2019-08-09,NA
"5288",2019-08-09 08:00:00,19.23,3.1,3.63,26.5,2019-08-09,NA
"5289",2019-08-09 09:00:00,17.43,3.12,5.2,22.25,2019-08-09,NA
"5290",2019-08-09 10:00:00,17.65,3.1,4.25,29.75,2019-08-09,NA
"5291",2019-08-09 11:00:00,19.53,3.12,8.69,24.25,2019-08-09,NA
"5292",2019-08-09 12:00:00,16.77,3,17.29,27.25,2019-08-09,NA
"5293",2019-08-09 13:00:00,14.8,3.02,18.45,22.5,2019-08-09,NA
"5294",2019-08-09 14:00:00,16.2,3.05,18.64,15.5,2019-08-09,NA
"5295",2019-08-09 15:00:00,17.22,3.15,19.05,17,2019-08-09,NA
"5296",2019-08-09 16:00:00,19.4,3.18,20.67,15.5,2019-08-09,NA
"5297",2019-08-09 17:00:00,22.88,2.97,15.11,14.5,2019-08-09,NA
"5298",2019-08-09 18:00:00,22.75,2.92,11.59,24.5,2019-08-09,NA
"5299",2019-08-09 19:00:00,28.1,2.98,6.12,22.75,2019-08-09,NA
"5300",2019-08-09 20:00:00,25.52,3.05,6.23,22,2019-08-09,NA
"5301",2019-08-09 21:00:00,23.3,3,4.12,21,2019-08-09,NA
"5302",2019-08-09 22:00:00,22.25,2.98,2.79,NA,2019-08-09,NA
"5303",2019-08-09 23:00:00,18.97,3,6.81,17,2019-08-09,NA
"5304",2019-08-10 00:00:00,18.18,2.95,5.13,NA,2019-08-10,NA
"5305",2019-08-10 01:00:00,21.77,2.98,5.38,16.75,2019-08-10,NA
"5306",2019-08-10 02:00:00,18.15,2.9,9.19,16,2019-08-10,NA
"5307",2019-08-10 03:00:00,12.57,2.88,15.12,NA,2019-08-10,NA
"5308",2019-08-10 04:00:00,11.32,2.85,11.28,NA,2019-08-10,NA
"5309",2019-08-10 05:00:00,13.55,2.92,10.03,15.25,2019-08-10,NA
"5310",2019-08-10 06:00:00,16.57,2.95,10.26,19,2019-08-10,NA
"5311",2019-08-10 07:00:00,22.5,2.77,5.3,NA,2019-08-10,NA
"5312",2019-08-10 08:00:00,24.72,2.85,5,20.75,2019-08-10,NA
"5313",2019-08-10 09:00:00,20.58,2.75,11.45,27,2019-08-10,NA
"5314",2019-08-10 10:00:00,19.32,2.73,17.89,27.25,2019-08-10,NA
"5315",2019-08-10 11:00:00,17.85,2.85,17.41,20.5,2019-08-10,NA
"5316",2019-08-10 12:00:00,18.28,2.98,17.47,26,2019-08-10,NA
"5317",2019-08-10 13:00:00,18.92,2.95,14.48,26.75,2019-08-10,NA
"5318",2019-08-10 14:00:00,18.6,2.97,15.79,21,2019-08-10,NA
"5319",2019-08-10 15:00:00,16.95,2.88,17.87,23.5,2019-08-10,NA
"5320",2019-08-10 16:00:00,16.68,2.85,22.34,20.5,2019-08-10,NA
"5321",2019-08-10 17:00:00,19.88,2.65,22.2,16.5,2019-08-10,NA
"5322",2019-08-10 18:00:00,19.1,2.6,16.03,18.75,2019-08-10,NA
"5323",2019-08-10 19:00:00,22.12,2.62,11.76,20,2019-08-10,NA
"5324",2019-08-10 20:00:00,25.3,2.75,7.3,18.25,2019-08-10,NA
"5325",2019-08-10 21:00:00,22.2,2.6,8.96,20.5,2019-08-10,NA
"5326",2019-08-10 22:00:00,18.35,2.75,13.98,17,2019-08-10,NA
"5327",2019-08-10 23:00:00,16.57,2.77,15.33,18.75,2019-08-10,NA
"5328",2019-08-11 00:00:00,15.05,NA,15.88,15,2019-08-11,NA
"5329",2019-08-11 01:00:00,13.25,2.92,16.08,18,2019-08-11,NA
"5330",2019-08-11 02:00:00,10.88,3.08,17.81,NA,2019-08-11,NA
"5331",2019-08-11 03:00:00,10.5,3.12,16.16,15,2019-08-11,NA
"5332",2019-08-11 04:00:00,8.73,3,14.57,NA,2019-08-11,NA
"5333",2019-08-11 05:00:00,11.42,3.05,9.39,17,2019-08-11,NA
"5334",2019-08-11 06:00:00,12.28,NA,6.35,15.5,2019-08-11,NA
"5335",2019-08-11 07:00:00,18.45,3.15,2.54,13.25,2019-08-11,NA
"5336",2019-08-11 08:00:00,14.27,3.12,8.58,19.75,2019-08-11,NA
"5337",2019-08-11 09:00:00,12.6,3.1,12.77,17.5,2019-08-11,NA
"5338",2019-08-11 10:00:00,13.55,3.05,13.91,15.75,2019-08-11,NA
"5339",2019-08-11 11:00:00,14.43,3.02,13.68,22.5,2019-08-11,NA
"5340",2019-08-11 12:00:00,15.8,NA,14.5,18.5,2019-08-11,NA
"5341",2019-08-11 13:00:00,19.17,2.95,16.03,21.75,2019-08-11,NA
"5342",2019-08-11 14:00:00,17.65,2.85,20.21,25.5,2019-08-11,NA
"5343",2019-08-11 15:00:00,17.58,2.9,15.51,20,2019-08-11,NA
"5344",2019-08-11 16:00:00,15.57,2.92,15.07,18,2019-08-11,NA
"5345",2019-08-11 17:00:00,17.12,2.95,12.25,20.25,2019-08-11,NA
"5346",2019-08-11 18:00:00,17.88,2.82,13.46,18.5,2019-08-11,NA
"5347",2019-08-11 19:00:00,17.98,2.8,10.78,24.5,2019-08-11,NA
"5348",2019-08-11 20:00:00,19.98,2.88,5.85,35.25,2019-08-11,NA
"5349",2019-08-11 21:00:00,19.68,3,3.95,25.75,2019-08-11,NA
"5350",2019-08-11 22:00:00,18.23,3.02,1.95,22.25,2019-08-11,NA
"5351",2019-08-11 23:00:00,16.98,NA,0.63,26.5,2019-08-11,NA
"5352",2019-08-12 00:00:00,15.77,NA,2.29,35.5,2019-08-12,NA
"5353",2019-08-12 01:00:00,14.12,3.15,4.7,28.75,2019-08-12,NA
"5354",2019-08-12 02:00:00,12.65,3.18,4.55,24,2019-08-12,NA
"5355",2019-08-12 03:00:00,10.57,3.2,5.35,28.5,2019-08-12,NA
"5356",2019-08-12 04:00:00,9.8,NA,4.21,24.25,2019-08-12,NA
"5357",2019-08-12 05:00:00,9.52,3.23,4.27,25,2019-08-12,NA
"5358",2019-08-12 06:00:00,10,3.2,2.54,23.25,2019-08-12,NA
"5359",2019-08-12 07:00:00,14.7,3.38,1.13,21.75,2019-08-12,NA
"5360",2019-08-12 08:00:00,15.83,NA,1.77,33,2019-08-12,NA
"5361",2019-08-12 09:00:00,15.82,NA,5.24,NA,2019-08-12,NA
"5362",2019-08-12 10:00:00,14.93,3.23,10.23,31.25,2019-08-12,NA
"5363",2019-08-12 11:00:00,14.05,3.2,13.61,25.75,2019-08-12,NA
"5364",2019-08-12 12:00:00,18.15,3.1,12.18,24.5,2019-08-12,NA
"5365",2019-08-12 13:00:00,20.57,3.2,13.73,23.75,2019-08-12,NA
"5366",2019-08-12 14:00:00,20.77,NA,14.45,24.75,2019-08-12,NA
"5367",2019-08-12 15:00:00,22.62,3.03,13.5,21.75,2019-08-12,NA
"5368",2019-08-12 16:00:00,24.15,3.02,14.93,25.25,2019-08-12,NA
"5369",2019-08-12 17:00:00,26.27,3.05,15.19,28,2019-08-12,NA
"5370",2019-08-12 18:00:00,24.05,3.15,15.1,23.75,2019-08-12,NA
"5371",2019-08-12 19:00:00,22.02,3.08,13.71,21.5,2019-08-12,NA
"5372",2019-08-12 20:00:00,25.3,3.15,3.14,27.75,2019-08-12,NA
"5373",2019-08-12 21:00:00,31.38,3.23,NA,33,2019-08-12,NA
"5374",2019-08-12 22:00:00,31.05,3.25,NA,31.5,2019-08-12,NA
"5375",2019-08-12 23:00:00,25.15,3.23,NA,27,2019-08-12,NA
"5376",2019-08-13 00:00:00,24.1,3.1,2.13,NA,2019-08-13,NA
"5377",2019-08-13 01:00:00,17.77,3.15,5.9,NA,2019-08-13,NA
"5378",2019-08-13 02:00:00,15.95,3.02,5.25,16.5,2019-08-13,NA
"5379",2019-08-13 03:00:00,13.83,2.98,5.28,21,2019-08-13,NA
"5380",2019-08-13 04:00:00,11.15,3.03,10.16,NA,2019-08-13,NA
"5381",2019-08-13 05:00:00,10.4,3.15,7.6,NA,2019-08-13,NA
"5382",2019-08-13 06:00:00,13.88,NA,1.3,19.25,2019-08-13,NA
"5383",2019-08-13 07:00:00,16.8,3.17,1.1,24.75,2019-08-13,NA
"5384",2019-08-13 08:00:00,20.12,3.25,1.87,NA,2019-08-13,NA
"5385",2019-08-13 09:00:00,19.6,3.1,7.37,32.5,2019-08-13,NA
"5386",2019-08-13 10:00:00,20.15,NA,10.88,21,2019-08-13,NA
"5387",2019-08-13 11:00:00,20.65,3.15,10.95,20.25,2019-08-13,NA
"5388",2019-08-13 12:00:00,20.45,3.05,13.47,25.25,2019-08-13,NA
"5389",2019-08-13 13:00:00,21.68,3,16.75,20.25,2019-08-13,NA
"5390",2019-08-13 14:00:00,25.7,2.95,15.56,22.75,2019-08-13,NA
"5391",2019-08-13 15:00:00,26.25,NA,18.92,26.5,2019-08-13,NA
"5392",2019-08-13 16:00:00,23.02,2.92,21.59,21.25,2019-08-13,NA
"5393",2019-08-13 17:00:00,21,NA,24.02,20,2019-08-13,NA
"5394",2019-08-13 18:00:00,20.58,2.8,19.94,23.5,2019-08-13,NA
"5395",2019-08-13 19:00:00,24.3,2.85,11.56,25.75,2019-08-13,NA
"5396",2019-08-13 20:00:00,29.75,NA,3.4,30.25,2019-08-13,NA
"5397",2019-08-13 21:00:00,29.62,2.98,1.55,36.75,2019-08-13,NA
"5398",2019-08-13 22:00:00,26.05,3,3.24,33.75,2019-08-13,NA
"5399",2019-08-13 23:00:00,21.4,2.95,13.72,25.75,2019-08-13,NA
"5400",2019-08-14 00:00:00,19.88,2.98,17.41,22,2019-08-14,NA
"5401",2019-08-14 01:00:00,19.7,2.77,18.25,23,2019-08-14,NA
"5402",2019-08-14 02:00:00,15.08,NA,19.18,24.75,2019-08-14,NA
"5403",2019-08-14 03:00:00,11.82,2.83,14.85,20.75,2019-08-14,NA
"5404",2019-08-14 04:00:00,10.28,2.88,17.31,19.5,2019-08-14,NA
"5405",2019-08-14 05:00:00,11.93,2.82,14.84,18.5,2019-08-14,NA
"5406",2019-08-14 06:00:00,15.68,2.85,11.58,21.75,2019-08-14,NA
"5407",2019-08-14 07:00:00,16.9,2.88,11.27,26.25,2019-08-14,NA
"5408",2019-08-14 08:00:00,20.77,2.92,10.82,25,2019-08-14,NA
"5409",2019-08-14 09:00:00,20.27,2.82,15.56,26.75,2019-08-14,NA
"5410",2019-08-14 10:00:00,19.55,2.92,19.29,22,2019-08-14,NA
"5411",2019-08-14 11:00:00,20.12,2.95,21.55,20.75,2019-08-14,NA
"5412",2019-08-14 12:00:00,18.8,2.85,20.88,25.25,2019-08-14,NA
"5413",2019-08-14 13:00:00,20.3,2.77,23.31,22,2019-08-14,NA
"5414",2019-08-14 14:00:00,20.7,2.73,25.78,18,2019-08-14,NA
"5415",2019-08-14 15:00:00,22.82,2.77,26.94,16,2019-08-14,NA
"5416",2019-08-14 16:00:00,27.12,2.65,22.49,19.5,2019-08-14,NA
"5417",2019-08-14 17:00:00,23.27,2.6,16.53,21,2019-08-14,NA
"5418",2019-08-14 18:00:00,26.55,2.65,7.49,23,2019-08-14,NA
"5419",2019-08-14 19:00:00,31.53,2.68,2.82,24,2019-08-14,NA
"5420",2019-08-14 20:00:00,30.92,NA,2.61,27.75,2019-08-14,NA
"5421",2019-08-14 21:00:00,24.52,2.7,9.2,28.75,2019-08-14,NA
"5422",2019-08-14 22:00:00,20.85,2.77,11.55,25,2019-08-14,NA
"5423",2019-08-14 23:00:00,18.77,2.82,14.95,13,2019-08-14,NA
"5424",2019-08-15 00:00:00,16.62,2.88,21.9,12.75,2019-08-15,NA
"5425",2019-08-15 01:00:00,13.1,2.97,24.88,11,2019-08-15,NA
"5426",2019-08-15 02:00:00,10.78,3.1,27.77,8,2019-08-15,NA
"5427",2019-08-15 03:00:00,8.7,3.15,32.71,9,2019-08-15,NA
"5428",2019-08-15 04:00:00,8.18,3.08,30.25,NA,2019-08-15,NA
"5429",2019-08-15 05:00:00,9.57,3,26.8,13,2019-08-15,NA
"5430",2019-08-15 06:00:00,12,3.1,22.2,14.75,2019-08-15,NA
"5431",2019-08-15 07:00:00,17.05,3,17.89,20.5,2019-08-15,NA
"5432",2019-08-15 08:00:00,17.65,3.08,16.92,22.25,2019-08-15,NA
"5433",2019-08-15 09:00:00,18.3,3.15,18.88,NA,2019-08-15,NA
"5434",2019-08-15 10:00:00,19.27,3.1,23.58,20.25,2019-08-15,NA
"5435",2019-08-15 11:00:00,20.7,3,22.43,21.75,2019-08-15,NA
"5436",2019-08-15 12:00:00,21.43,2.98,22.88,24.25,2019-08-15,NA
"5437",2019-08-15 13:00:00,23.02,3,22.72,22.75,2019-08-15,NA
"5438",2019-08-15 14:00:00,23.52,2.82,24.19,17.75,2019-08-15,NA
"5439",2019-08-15 15:00:00,26.82,NA,20.19,23.25,2019-08-15,NA
"5440",2019-08-15 16:00:00,25.55,2.88,22.22,24,2019-08-15,NA
"5441",2019-08-15 17:00:00,17.67,2.9,22.52,22.25,2019-08-15,NA
"5442",2019-08-15 18:00:00,21.02,2.88,14.57,19.75,2019-08-15,NA
"5443",2019-08-15 19:00:00,26.47,2.9,8.97,26.5,2019-08-15,NA
"5444",2019-08-15 20:00:00,24.4,2.98,5.83,24.25,2019-08-15,NA
"5445",2019-08-15 21:00:00,24.1,3.08,3.16,31,2019-08-15,NA
"5446",2019-08-15 22:00:00,21.1,3.1,1.77,NA,2019-08-15,NA
"5447",2019-08-15 23:00:00,22.38,3.18,NA,NA,2019-08-15,NA
"5448",2019-08-16 00:00:00,22.08,3.25,NA,NA,2019-08-16,NA
"5449",2019-08-16 01:00:00,17.48,3.1,4.14,NA,2019-08-16,NA
"5450",2019-08-16 02:00:00,14.47,2.92,6.14,NA,2019-08-16,NA
"5451",2019-08-16 03:00:00,12.88,3,6.28,NA,2019-08-16,NA
"5452",2019-08-16 04:00:00,11.35,2.98,7.31,NA,2019-08-16,NA
"5453",2019-08-16 05:00:00,10.62,3.1,8.66,NA,2019-08-16,NA
"5454",2019-08-16 06:00:00,12.78,3.05,5.24,NA,2019-08-16,NA
"5455",2019-08-16 07:00:00,18.85,3.08,1.58,NA,2019-08-16,NA
"5456",2019-08-16 08:00:00,17.3,3.02,2.87,NA,2019-08-16,NA
"5457",2019-08-16 09:00:00,19.27,3.05,5.14,NA,2019-08-16,NA
"5458",2019-08-16 10:00:00,19.82,3.2,6.84,NA,2019-08-16,NA
"5459",2019-08-16 11:00:00,21.27,2.8,10.14,NA,2019-08-16,NA
"5460",2019-08-16 12:00:00,25.8,2.97,11.93,NA,2019-08-16,NA
"5461",2019-08-16 13:00:00,24.75,3.1,11.62,NA,2019-08-16,NA
"5462",2019-08-16 14:00:00,24.3,2.77,14.58,NA,2019-08-16,NA
"5463",2019-08-16 15:00:00,24.45,2.82,16.55,NA,2019-08-16,NA
"5464",2019-08-16 16:00:00,24.18,2.7,17.09,NA,2019-08-16,NA
"5465",2019-08-16 17:00:00,23.68,2.62,15.46,NA,2019-08-16,NA
"5466",2019-08-16 18:00:00,22.38,2.65,9.52,NA,2019-08-16,NA
"5467",2019-08-16 19:00:00,23.08,NA,4.17,NA,2019-08-16,NA
"5468",2019-08-16 20:00:00,26.02,2.82,3.84,NA,2019-08-16,NA
"5469",2019-08-16 21:00:00,22.6,2.9,6.84,NA,2019-08-16,NA
"5470",2019-08-16 22:00:00,19.6,2.92,7.42,NA,2019-08-16,NA
"5471",2019-08-16 23:00:00,19.8,2.88,9.66,NA,2019-08-16,NA
